#;TIPO;"COD. PROYECTO";PROYECTO;"CODIGO OS";CIRCUITO;"CIRCUITO PADRE";"FECHA ALTA OPERATIVA";"FECHA ALTA REAL";CLIENTE;SECTOR;"TIPO SERVICIO";TIEMPO;"DIAS SUSPENSION";TRABAJOS;"FECHA TRABAJO";"FECHA EJECUCION REAL";ASESOR;"ASESOR NOMBRES";ESTADO;"FECHA REG.";"FECHA APROB. EXCEP.";"FECHA POR APROB.";"FECHA APROB.";"TRIMESTRE REGISTRO";"TRIMESTRE APROBACION";MONEDA;"MONTO MRC";"MONTO NRC";"SUB GERENTE";RUC;"CIR. PRECIO EQUIPO";"CIR. PRECIO RENTA";"CIR. MONEDA"
4146;OS;107312;SI;672144;429058;;;;"TIENDAS TAMBO S.A.C.";PRI;SDWAN;"36 MESES";;"Nuevo servicio";;;jtafur;;Exceptuado;24/03/2026;24/03/2026;"24/03/2026 11:55";;"2026 - Q1";"2026 - Q1";SOLES;;;jmartinezc;20563529378;0.00;50.00;S/
4147;OS;107311;SI;672150;429135;;;;"TIENDAS TAMBO S.A.C.";PRI;"Internet Dedicado";"48 MESES";;"Nuevo servicio";;;jtafur;;Exceptuado;24/03/2026;24/03/2026;"24/03/2026 11:56";;"2026 - Q1";"2026 - Q1";SOLES;;;jmartinezc;20563529378;0.00;245.00;S/
4148;OS;107311;SI;672154;429136;;;;"TIENDAS TAMBO S.A.C.";PRI;SDWAN;"48 MESES";;"Nuevo servicio";;;jtafur;;Exceptuado;24/03/2026;24/03/2026;"24/03/2026 11:56";;"2026 - Q1";"2026 - Q1";SOLES;;;jmartinezc;20563529378;0.00;50.00;S/
4149;OT;;NO;672196;15676;;;;"SUDAMERICANA DE FIBRAS S.A.";PRI;L2L;;;Renovacion;10/03/2026;;rwong;;Exceptuado;24/03/2026;25/03/2026;"25/03/2026 12:25";;"2026 - Q1";"2026 - Q1";DOLARES;;;jollero;20330791684;50.00;238.00;$
4150;OT;;NO;672197;15677;;;;"SUDAMERICANA DE FIBRAS S.A.";PRI;L2L;;;Renovacion;10/03/2026;;rwong;;Exceptuado;24/03/2026;25/03/2026;"25/03/2026 12:25";;"2026 - Q1";"2026 - Q1";DOLARES;;;jollero;20330791684;50.00;0.00;$
4151;OT;;NO;672198;71559;;;;"SUDAMERICANA DE FIBRAS S.A.";PRI;"Linea dedicada Multiservicios";;;Renovacion;21/02/2026;;rwong;;Exceptuado;24/03/2026;25/03/2026;"25/03/2026 12:23";;"2026 - Q1";"2026 - Q1";DOLARES;;;jollero;20330791684;0.00;30.00;$
4152;OT;;NO;672199;71560;;;;"SUDAMERICANA DE FIBRAS S.A.";PRI;BaaS;;;Renovacion;24/02/2026;;rwong;;Exceptuado;24/03/2026;25/03/2026;"25/03/2026 12:18";;"2026 - Q1";"2026 - Q1";DOLARES;;;jollero;20330791684;0.00;270.00;$
4153;OT;;NO;672301;80764;;;;"CORPORACION DE SERVICIOS ALFA SOCIEDAD ANONIMA CERRADA";PRI;"Linea dedicada Multiservicios";;;Renovacion;25/03/2026;;mtapia_pventas;;Exceptuado;25/03/2026;01/04/2026;"31/03/2026 18:34";;"2026 - Q1";"2026 - Q2";DOLARES;;;ptamayo;20609364310;0.00;80.38;$
4154;OT;;NO;672302;80765;;;;"CORPORACION DE SERVICIOS ALFA SOCIEDAD ANONIMA CERRADA";PRI;"Linea dedicada Multiservicios";;;Renovacion;25/03/2026;;mtapia_pventas;;Exceptuado;25/03/2026;01/04/2026;"31/03/2026 18:34";;"2026 - Q1";"2026 - Q2";DOLARES;;;ptamayo;20609364310;0.00;80.38;$
4155;OT;;NO;672303;80767;;;;"CORPORACION DE SERVICIOS ALFA SOCIEDAD ANONIMA CERRADA";PRI;"Linea dedicada Multiservicios";;;Renovacion;25/03/2026;;mtapia_pventas;;Exceptuado;25/03/2026;01/04/2026;"31/03/2026 18:33";;"2026 - Q1";"2026 - Q2";DOLARES;;;ptamayo;20609364310;0.00;80.38;$
4156;OT;;NO;672304;80770;;;;"CORPORACION DE SERVICIOS ALFA SOCIEDAD ANONIMA CERRADA";PRI;BaaS;;;Renovacion;25/03/2026;;mtapia_pventas;;Exceptuado;25/03/2026;01/04/2026;"31/03/2026 18:33";;"2026 - Q1";"2026 - Q2";DOLARES;;;ptamayo;20609364310;25.00;155.02;$
4157;OT;;NO;672305;80771;;;;"CORPORACION DE SERVICIOS ALFA SOCIEDAD ANONIMA CERRADA";PRI;"Linea dedicada Multiservicios";;;Renovacion;25/03/2026;;mtapia_pventas;;Exceptuado;25/03/2026;01/04/2026;"31/03/2026 18:32";;"2026 - Q1";"2026 - Q2";DOLARES;;;ptamayo;20609364310;0.00;80.38;$
4158;OT;;NO;672306;80772;;;;"CORPORACION DE SERVICIOS ALFA SOCIEDAD ANONIMA CERRADA";PRI;"Linea dedicada Multiservicios";;;Renovacion;25/03/2026;;mtapia_pventas;;Exceptuado;25/03/2026;01/04/2026;"31/03/2026 18:32";;"2026 - Q1";"2026 - Q2";DOLARES;;;ptamayo;20609364310;0.00;80.38;$
4159;OT;;NO;672307;80773;;;;"CORPORACION DE SERVICIOS ALFA SOCIEDAD ANONIMA CERRADA";PRI;"Linea dedicada Multiservicios";;;Renovacion;25/03/2026;;mtapia_pventas;;Exceptuado;25/03/2026;01/04/2026;"31/03/2026 18:31";;"2026 - Q1";"2026 - Q2";DOLARES;;;ptamayo;20609364310;0.00;80.38;$
4160;OT;;NO;672308;80775;;;;"CORPORACION DE SERVICIOS ALFA SOCIEDAD ANONIMA CERRADA";PRI;"Linea dedicada Multiservicios";;;Renovacion;25/03/2026;;mtapia_pventas;;Exceptuado;25/03/2026;01/04/2026;"31/03/2026 18:31";;"2026 - Q1";"2026 - Q2";DOLARES;;;ptamayo;20609364310;0.00;80.38;$
4161;OT;;NO;672309;80776;;;;"CORPORACION DE SERVICIOS ALFA SOCIEDAD ANONIMA CERRADA";PRI;"Linea dedicada Multiservicios";;;Renovacion;25/03/2026;;mtapia_pventas;;Exceptuado;25/03/2026;01/04/2026;"31/03/2026 18:31";;"2026 - Q1";"2026 - Q2";DOLARES;;;ptamayo;20609364310;0.00;80.38;$
4162;OS;107334;SI;672455;429197;;13/03/2026;30/03/2026;"LIMA GAS S A";PRI;IaaS;"36 MESES";;"Nuevo servicio";;;jtafur;;Exceptuado;25/03/2026;25/03/2026;"25/03/2026 18:01";;"2026 - Q1";"2026 - Q1";DOLARES;;;jmartinezc;20100007348;0.00;211.00;$
4163;OS;107333;SI;672465;429206;;;;"ALL THE KEYS OF THE MARKETING S.A.C.";PRI;IaaS;"36 MESES";;"Nuevo servicio";;;pramirezu;;Exceptuado;25/03/2026;25/03/2026;"25/03/2026 18:27";;"2026 - Q1";"2026 - Q1";DOLARES;;;msantacruz;20518068670;0.00;356.92;$
4164;OS;107333;SI;672468;429205;;;;"ALL THE KEYS OF THE MARKETING S.A.C.";PRI;BaaS;"36 MESES";;"Nuevo servicio";;;pramirezu;;Exceptuado;25/03/2026;25/03/2026;"25/03/2026 18:27";;"2026 - Q1";"2026 - Q1";DOLARES;;;msantacruz;20518068670;0.00;104.51;$
4165;OS;107333;SI;672471;429210;;;;"ALL THE KEYS OF THE MARKETING S.A.C.";PRI;"Endpoint Protection Servidores";"36 MESES";;"Nuevo servicio";;;pramirezu;;Exceptuado;25/03/2026;25/03/2026;"25/03/2026 18:27";;"2026 - Q1";"2026 - Q1";DOLARES;;;msantacruz;20518068670;0.00;7.06;$
4166;OS;107333;SI;672474;429208;;;;"ALL THE KEYS OF THE MARKETING S.A.C.";PRI;Laas;"36 MESES";;"Nuevo servicio";;;pramirezu;;Exceptuado;25/03/2026;25/03/2026;"25/03/2026 18:27";;"2026 - Q1";"2026 - Q1";DOLARES;;;msantacruz;20518068670;0.00;380.00;$
4167;OS;107333;SI;672477;429204;;;;"ALL THE KEYS OF THE MARKETING S.A.C.";PRI;"Soporte de plataforma";"36 MESES";;"Nuevo servicio";;;pramirezu;;Exceptuado;25/03/2026;25/03/2026;"25/03/2026 18:27";;"2026 - Q1";"2026 - Q1";DOLARES;;;msantacruz;20518068670;0.00;13.04;$
4168;OS;107333;SI;672480;429207;;;;"ALL THE KEYS OF THE MARKETING S.A.C.";PRI;"Linea dedicada Multiservicios";"36 MESES";;"Nuevo servicio";;;pramirezu;;Exceptuado;25/03/2026;25/03/2026;"25/03/2026 18:27";;"2026 - Q1";"2026 - Q1";DOLARES;;;msantacruz;20518068670;0.00;86.98;$
4169;OS;107333;SI;672483;429209;;;;"ALL THE KEYS OF THE MARKETING S.A.C.";PRI;"Internet Seguro Avanzado Compartido DC";"36 MESES";;"Nuevo servicio";;;pramirezu;;Exceptuado;25/03/2026;25/03/2026;"25/03/2026 18:27";;"2026 - Q1";"2026 - Q1";DOLARES;;;msantacruz;20518068670;0.00;51.49;$
4170;OS;107336;SI;672542;429323;;;;"UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE";PRI;"Fibra Oscura";"36 MESES";;"Nuevo servicio";;;jcastro;;Exceptuado;26/03/2026;26/03/2026;"26/03/2026 15:36";;"2026 - Q1";"2026 - Q1";SOLES;;;criverap;20319956043;0.00;810.00;S/
4171;OS;107336;SI;672547;429320;;;;"UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE";PRI;"Internet Dedicado";"36 MESES";;"Nuevo servicio";;;jcastro;;Exceptuado;26/03/2026;26/03/2026;"26/03/2026 15:36";;"2026 - Q1";"2026 - Q1";SOLES;;;criverap;20319956043;0.00;4088.00;S/
4172;OS;107336;SI;672552;429325;;;;"UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE";PRI;"Balanceo de enlaces";"36 MESES";;"Nuevo servicio";;;jcastro;;Exceptuado;26/03/2026;26/03/2026;"26/03/2026 15:36";;"2026 - Q1";"2026 - Q1";SOLES;;;criverap;20319956043;0.00;2950.00;S/
4173;OS;107336;SI;672555;429322;;;;"UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE";PRI;"Fibra Oscura";"36 MESES";;"Nuevo servicio";;;jcastro;;Exceptuado;26/03/2026;26/03/2026;"26/03/2026 15:36";;"2026 - Q1";"2026 - Q1";SOLES;;;criverap;20319956043;0.00;810.00;S/
4174;OS;107336;SI;672560;429321;;;;"UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE";PRI;"Fibra Oscura";"36 MESES";;"Nuevo servicio";;;jcastro;;Exceptuado;26/03/2026;26/03/2026;"26/03/2026 15:36";;"2026 - Q1";"2026 - Q1";SOLES;;;criverap;20319956043;0.00;810.00;S/
4175;OS;107336;SI;672565;429324;;;;"UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE";PRI;"Fibra Oscura";"36 MESES";;"Nuevo servicio";;;jcastro;;Exceptuado;26/03/2026;26/03/2026;"26/03/2026 15:36";;"2026 - Q1";"2026 - Q1";SOLES;;;criverap;20319956043;0.00;810.00;S/
4176;OS;107336;SI;672570;429319;;;;"UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE";PRI;"Fibra Oscura";"36 MESES";;"Nuevo servicio";;;jcastro;;Exceptuado;26/03/2026;26/03/2026;"26/03/2026 15:36";;"2026 - Q1";"2026 - Q1";SOLES;;;criverap;20319956043;0.00;810.00;S/
4177;OS;107340;SI;672796;430604;;;;"TRANSTOTAL AGENCIA MARITIMA S.A.";PRI;Laas;"36 MESES";;"Nuevo servicio";;;winfantesv;;Exceptuado;27/03/2026;06/04/2026;"06/04/2026 10:09";;"2026 - Q1";"2026 - Q2";DOLARES;;;gmayta_pventa;20508956020;0.00;730.39;$
4178;OS;107340;SI;672799;430605;;;;"TRANSTOTAL AGENCIA MARITIMA S.A.";PRI;BaaS;"36 MESES";;"Nuevo servicio";;;winfantesv;;Exceptuado;27/03/2026;06/04/2026;"06/04/2026 10:09";;"2026 - Q1";"2026 - Q2";DOLARES;;;gmayta_pventa;20508956020;0.00;518.56;$
4179;OS;107340;SI;672802;430606;;;;"TRANSTOTAL AGENCIA MARITIMA S.A.";PRI;IaaS;"36 MESES";;"Nuevo servicio";;;winfantesv;;Exceptuado;27/03/2026;06/04/2026;"06/04/2026 10:09";;"2026 - Q1";"2026 - Q2";DOLARES;;;gmayta_pventa;20508956020;0.00;796.70;$
4180;OS;107340;SI;672805;430607;;;;"TRANSTOTAL AGENCIA MARITIMA S.A.";PRI;IaaS;"36 MESES";;"Nuevo servicio";;;winfantesv;;Exceptuado;27/03/2026;06/04/2026;"06/04/2026 10:09";;"2026 - Q1";"2026 - Q2";DOLARES;;;gmayta_pventa;20508956020;0.00;1554.35;$
4181;OT;;NO;672910;10454;;;;"CONSULTING ADVISERS PROJECTS";PRI;"Internet Dedicado";;;Renovacion;30/04/2027;;mochoa_pventas;;Exceptuado;27/03/2026;08/04/2026;"07/04/2026 18:03";;"2026 - Q1";"2026 - Q2";SOLES;;;rrocha_pventas;20543223647;0.00;2076.41;S/
4182;OT;;NO;672930;22736;;;;"CONSULTING ADVISERS PROJECTS";PRI;"Serv. Gestionados";;;Renovacion;30/04/2027;;mochoa_pventas;;Exceptuado;27/03/2026;08/04/2026;"07/04/2026 18:04";;"2026 - Q1";"2026 - Q2";SOLES;;;rrocha_pventas;20543223647;0.00;630.03;S/
4183;OT;;NO;672932;33494;;;;"CONSULTING ADVISERS PROJECTS";PRI;L2L;;;Renovacion;30/04/2027;;mochoa_pventas;;Exceptuado;27/03/2026;08/04/2026;"07/04/2026 18:02";;"2026 - Q1";"2026 - Q2";SOLES;;;rrocha_pventas;20543223647;0.00;373.00;S/
4184;OT;;NO;672940;217524;;;;"CONSULTING ADVISERS PROJECTS";PRI;"Central Virtual On Demand";;;Renovacion;26/08/2027;;mochoa_pventas;;Exceptuado;27/03/2026;08/04/2026;"07/04/2026 18:01";;"2026 - Q1";"2026 - Q2";SOLES;;;rrocha_pventas;20543223647;0.00;1312.96;S/
4185;OS;107343;SI;672951;430098;;30/04/2026;30/04/2026;"CORPORACION GEO EXTRUPLAST S.A.C.";PRI;"Internet Dedicado";"36 MESES";;"Nuevo servicio";;;bnunez;;Exceptuado;27/03/2026;01/04/2026;"01/04/2026 15:51";;"2026 - Q1";"2026 - Q2";SOLES;;;-1;20602930611;0.00;514.08;S/
4186;OT;;NO;672985;365142;;;;"NEXA RESOURCES PERU S.A.A.";PRI;"Internet Dedicado";;;Renovacion;31/03/2026;;jtafur;;Exceptuado;27/03/2026;29/03/2026;"27/03/2026 16:01";;"2026 - Q1";"2026 - Q1";DOLARES;;;jmartinezc;20100110513;0.00;266.63;$
4187;OT;;NO;672986;365145;;;;"NEXA RESOURCES PERU S.A.A.";PRI;BaaS;;;Renovacion;31/03/2026;;jtafur;;Exceptuado;27/03/2026;29/03/2026;"27/03/2026 16:00";;"2026 - Q1";"2026 - Q1";DOLARES;;;jmartinezc;20100110513;0.00;93.37;$
4188;OT;;NO;672987;365144;;;;"NEXA RESOURCES PERU S.A.A.";PRI;IaaS;;;Renovacion;31/03/2026;;jtafur;;Exceptuado;27/03/2026;29/03/2026;"27/03/2026 16:00";;"2026 - Q1";"2026 - Q1";DOLARES;;;jmartinezc;20100110513;0.00;1018.46;$
4189;OT;;NO;672988;365143;;;;"NEXA RESOURCES PERU S.A.A.";PRI;Housing;;;Renovacion;31/03/2026;;jtafur;;Exceptuado;27/03/2026;29/03/2026;"27/03/2026 15:59";;"2026 - Q1";"2026 - Q1";DOLARES;;;jmartinezc;20100110513;0.00;53.85;$
4190;OT;;NO;672989;365137;;;;"NEXA RESOURCES PERU S.A.A.";PRI;Laas;;;Renovacion;31/03/2026;;jtafur;;Exceptuado;27/03/2026;29/03/2026;"27/03/2026 15:58";;"2026 - Q1";"2026 - Q1";DOLARES;;;jmartinezc;20100110513;0.00;351.34;$
4191;OT;;NO;672990;365138;;;;"NEXA RESOURCES PERU S.A.A.";PRI;"Endpoint Protection Equipos";;;Renovacion;31/03/2026;;jtafur;;Exceptuado;27/03/2026;29/03/2026;"27/03/2026 15:58";;"2026 - Q1";"2026 - Q1";DOLARES;;;jmartinezc;20100110513;0.00;10.65;$
4192;OT;;NO;672991;365136;;;;"NEXA RESOURCES PERU S.A.A.";PRI;Monitoreo;;;Renovacion;31/03/2026;;jtafur;;Exceptuado;27/03/2026;29/03/2026;"27/03/2026 15:57";;"2026 - Q1";"2026 - Q1";DOLARES;;;jmartinezc;20100110513;0.00;21.03;$
4193;OT;;NO;672992;365139;;;;"NEXA RESOURCES PERU S.A.A.";PRI;"Servicios Gestionados de Sistemas Operativos";;;Renovacion;31/03/2026;;jtafur;;Exceptuado;27/03/2026;29/03/2026;"27/03/2026 15:57";;"2026 - Q1";"2026 - Q1";DOLARES;;;jmartinezc;20100110513;0.00;846.91;$
4194;OT;;NO;672993;365140;;;;"NEXA RESOURCES PERU S.A.A.";PRI;"Soporte de plataforma";;;Renovacion;31/03/2026;;jtafur;;Exceptuado;27/03/2026;29/03/2026;"27/03/2026 15:56";;"2026 - Q1";"2026 - Q1";DOLARES;;;jmartinezc;20100110513;0.00;11.29;$
4195;OT;;NO;672995;365141;;;;"NEXA RESOURCES PERU S.A.A.";PRI;"Internet DC";;;Renovacion;31/03/2026;;jtafur;;Exceptuado;27/03/2026;29/03/2026;"27/03/2026 15:55";;"2026 - Q1";"2026 - Q1";DOLARES;;;jmartinezc;20100110513;0.00;76.47;$
4196;OS;107363;SI;673246;431943;;30/04/2026;01/05/2026;"HY ASESORES S.A.C.";PRI;BaaS;"12 MESES";;"Nuevo servicio";;;jriverac;;Exceptuado;30/03/2026;07/04/2026;"07/04/2026 12:12";;"2026 - Q1";"2026 - Q2";SOLES;;;rmoreno;20606207914;0.00;1156.85;S/
4197;OS;107363;SI;673249;431944;;31/03/2026;14/04/2026;"HY ASESORES S.A.C.";PRI;"Soporte de plataforma";"12 MESES";;"Nuevo servicio";;;jriverac;;Exceptuado;30/03/2026;07/04/2026;"07/04/2026 12:12";;"2026 - Q1";"2026 - Q2";SOLES;;;rmoreno;20606207914;0.00;17.16;S/
4198;OS;107363;SI;673253;431945;;30/04/2026;01/05/2026;"HY ASESORES S.A.C.";PRI;"Soporte de plataforma";"12 MESES";;"Nuevo servicio";;;jriverac;;Exceptuado;30/03/2026;07/04/2026;"07/04/2026 12:12";;"2026 - Q1";"2026 - Q2";SOLES;;;rmoreno;20606207914;0.00;31.45;S/
4199;OS;107363;SI;673256;431942;;31/03/2026;14/04/2026;"HY ASESORES S.A.C.";PRI;"Email Security";"12 MESES";;"Nuevo servicio";;;jriverac;;Exceptuado;30/03/2026;07/04/2026;"07/04/2026 12:12";;"2026 - Q1";"2026 - Q2";SOLES;;;rmoreno;20606207914;0.00;1404.54;S/
4200;OT;;NO;673276;27587;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"Fibra Oscura";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 12:42";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;480.00;S/
4201;OT;;NO;673278;27588;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"Fibra Oscura";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 13:13";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;480.00;S/
4202;OT;;NO;673280;27590;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"Fibra Oscura";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 13:12";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;480.00;S/
4203;OT;;NO;673282;27591;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"Fibra Oscura";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 13:11";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;480.00;S/
4204;OT;;NO;673283;27592;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"Fibra Oscura";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 13:10";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;480.00;S/
4205;OT;;NO;673285;27593;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"Fibra Oscura";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 13:11";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;480.00;S/
4206;OT;;NO;673287;27594;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"Fibra Oscura";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 13:10";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;480.00;S/
4207;OT;;NO;673300;27595;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"Fibra Oscura";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 13:08";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;480.00;S/
4208;OT;;NO;673301;27596;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"Fibra Oscura";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 13:08";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;480.00;S/
4209;OT;;NO;673304;27598;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"Seguridad Perimetral";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 13:07";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;1920.00;S/
4210;OT;;NO;673306;42018;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"VPN Client to Site";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 13:07";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;0.00;S/
4211;OT;;NO;673309;76116;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"VPN Site to Site";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 13:06";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;0.00;S/
4212;OT;;NO;673310;93521;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"Reportes Avanzados ON";;;Renovacion;01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 13:05";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;0.00;S/
4213;OT;;NO;673315;86655;;;;"UNIVERSIDAD PRIVADA DE TACNA";PRI;"Internet Dedicado";;;"Renovacion anticipada";01/04/2026;;lsubia;;Exceptuado;30/03/2026;31/03/2026;"31/03/2026 16:27";;"2026 - Q1";"2026 - Q1";SOLES;;;jalbao;20119917698;0.00;5550.00;S/
4214;OT;;NO;673329;75373;;;;"BANCO GNB PERU S.A.";PRI;SDWAN;;;Renovacion;30/03/2026;;tbarnes_pventas;;Exceptuado;30/03/2026;01/04/2026;"01/04/2026 08:51";;"2026 - Q1";"2026 - Q2";DOLARES;;;emancilla;20513074370;0.00;100.00;$
4215;OT;;NO;673334;59887;;;;"LOGISTICA CONTABLE Y TRIBUTARIA S.A.C.";PRI;"Seguridad Cloud";;;"Renovacion anticipada";30/03/2026;;dpereza;;Exceptuado;30/03/2026;08/04/2026;"07/04/2026 10:59";;"2026 - Q1";"2026 - Q2";SOLES;;;kdelcarpio;20522040119;0.00;277.50;S/
4216;OT;;NO;673338;59888;;;;"LOGISTICA CONTABLE Y TRIBUTARIA S.A.C.";PRI;"Internet Seguro Avanzado (Cloud)";;;"Renovacion anticipada";30/03/2026;;dpereza;;Exceptuado;30/03/2026;08/04/2026;"07/04/2026 10:59";;"2026 - Q1";"2026 - Q2";SOLES;;;kdelcarpio;20522040119;0.00;366.58;S/
4217;OS;107316;SI;673350;429569;;08/04/2026;13/04/2026;"CORPORACION PESQUERA INCA S.A.C.";PRI;"Internet Satelital";"36 MESES";;"Nuevo servicio";;;frivas;;Exceptuado;30/03/2026;30/03/2026;"30/03/2026 13:00";;"2026 - Q1";"2026 - Q1";DOLARES;;;mherediag;20512868046;0.00;1000.00;$
4218;OT;;NO;673356;75394;;;;"BANCO GNB PERU S.A.";PRI;SDWAN;;;Renovacion;30/03/2026;;tbarnes_pventas;;Exceptuado;30/03/2026;01/04/2026;"01/04/2026 08:50";;"2026 - Q1";"2026 - Q2";DOLARES;;;emancilla;20513074370;0.00;100.00;$
4219;OT;;NO;673358;75387;;;;"BANCO GNB PERU S.A.";PRI;SDWAN;;;Renovacion;30/03/2026;;tbarnes_pventas;;Exceptuado;30/03/2026;01/04/2026;"01/04/2026 08:49";;"2026 - Q1";"2026 - Q2";DOLARES;;;emancilla;20513074370;0.00;100.00;$
4220;OT;;NO;673359;75384;;;;"BANCO GNB PERU S.A.";PRI;SDWAN;;;Renovacion;30/03/2026;;tbarnes_pventas;;Exceptuado;30/03/2026;01/04/2026;"01/04/2026 08:48";;"2026 - Q1";"2026 - Q2";DOLARES;;;emancilla;20513074370;0.00;100.00;$
4221;OT;;NO;673361;75386;;;;"BANCO GNB PERU S.A.";PRI;SDWAN;;;Renovacion;30/03/2026;;tbarnes_pventas;;Exceptuado;30/03/2026;01/04/2026;"01/04/2026 08:47";;"2026 - Q1";"2026 - Q2";DOLARES;;;emancilla;20513074370;0.00;100.00;$
4222;OT;;NO;673362;75376;;;;"BANCO GNB PERU S.A.";PRI;SDWAN;;;Renovacion;30/03/2026;;tbarnes_pventas;;Exceptuado;30/03/2026;01/04/2026;"01/04/2026 08:47";;"2026 - Q1";"2026 - Q2";DOLARES;;;emancilla;20513074370;0.00;100.00;$
4223;OT;;NO;673363;75381;;;;"BANCO GNB PERU S.A.";PRI;SDWAN;;;Renovacion;30/03/2026;;tbarnes_pventas;;Exceptuado;30/03/2026;01/04/2026;"01/04/2026 08:46";;"2026 - Q1";"2026 - Q2";DOLARES;;;emancilla;20513074370;0.00;100.00;$
4224;OT;;NO;673364;75380;;;;"BANCO GNB PERU S.A.";PRI;SDWAN;;;Renovacion;30/03/2026;;tbarnes_pventas;;Exceptuado;30/03/2026;01/04/2026;"01/04/2026 08:45";;"2026 - Q1";"2026 - Q2";DOLARES;;;emancilla;20513074370;0.00;100.00;$
4225;OT;;NO;673365;75375;;;;"BANCO GNB PERU S.A.";PRI;SDWAN;;;Renovacion;30/03/2026;;tbarnes_pventas;;Exceptuado;30/03/2026;01/04/2026;"01/04/2026 08:45";;"2026 - Q1";"2026 - Q2";DOLARES;;;emancilla;20513074370;0.00;100.00;$
4226;OT;;NO;673366;75377;;;;"BANCO GNB PERU S.A.";PRI;SDWAN;;;Renovacion;30/03/2026;;tbarnes_pventas;;Exceptuado;30/03/2026;01/04/2026;"01/04/2026 08:43";;"2026 - Q1";"2026 - Q2";DOLARES;;;emancilla;20513074370;0.00;100.00;$
4227;OT;;NO;673369;75391;;;;"BANCO GNB PERU S.A.";PRI;SDWAN;;;Renovacion;30/03/2026;;tbarnes_pventas;;Exceptuado;30/03/2026;01/04/2026;"01/04/2026 08:43";;"2026 - Q1";"2026 - Q2";DOLARES;;;emancilla;20513074370;0.00;100.00;$
